Brand,Model,Year,Engine_Type,Price,Year_norm,Price_norm
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2017.0,V8 cylinder ,950000.0,0.9985148514851485,0.1165644171779141
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2017.0,Inline 6 cylinder ,950000.0,0.9985148514851485,0.1165644171779141
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2017.0,Inline 3 cylinder ,950000.0,0.9985148514851485,0.1165644171779141
Ford,Ford,2013.0,V6 cylinder ,450000.0,0.9965346534653465,0.05521472392638037
Ford,Ford,2013.0,Inline 4 cylinder ,450000.0,0.9965346534653465,0.05521472392638037
Ford,Ford,2013.0,V8 cylinder ,450000.0,0.9965346534653465,0.05521472392638037
Ford,Ford,2013.0,Inline 6 cylinder ,450000.0,0.9965346534653465,0.05521472392638037
Ford,Ford,2013.0,Inline 3 cylinder ,450000.0,0.9965346534653465,0.05521472392638037
Ford,Ford Endeavour Hurricane Limited Edition,2017.0,V6 cylinder ,400000.0,0.9985148514851485,0.049079754601226995
Ford,Ford Endeavour Hurricane Limited Edition,2017.0,Inline 4 cylinder ,400000.0,0.9985148514851485,0.049079754601226995
Ford,Ford Endeavour Hurricane Limited Edition,2017.0,V8 cylinder ,400000.0,0.9985148514851485,0.049079754601226995
Ford,Ford Endeavour Hurricane Limited Edition,2017.0,Inline 6 cylinder ,400000.0,0.9985148514851485,0.049079754601226995
Ford,Ford Endeavour Hurricane Limited Edition,2017.0,Inline 3 cylinder ,400000.0,0.9985148514851485,0.049079754601226995
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2008.0,V6 cylinder ,530000.0,0.994059405940594,0.06503067484662577
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2008.0,Inline 4 cylinder ,530000.0,0.994059405940594,0.06503067484662577
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2008.0,V8 cylinder ,530000.0,0.994059405940594,0.06503067484662577
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2008.0,Inline 6 cylinder ,530000.0,0.994059405940594,0.06503067484662577
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2008.0,Inline 3 cylinder ,530000.0,0.994059405940594,0.06503067484662577
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2008.0,V6 cylinder ,840000.0,0.994059405940594,0.10306748466257669
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2008.0,Inline 4 cylinder ,840000.0,0.994059405940594,0.10306748466257669
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2008.0,V8 cylinder ,840000.0,0.994059405940594,0.10306748466257669
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2008.0,Inline 6 cylinder ,840000.0,0.994059405940594,0.10306748466257669
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2008.0,Inline 3 cylinder ,840000.0,0.994059405940594,0.10306748466257669
Ford,Ford Figo Petrol Titanium,2009.0,V6 cylinder ,350000.0,0.9945544554455445,0.04294478527607362
Ford,Ford Figo Petrol Titanium,2009.0,Inline 4 cylinder ,350000.0,0.9945544554455445,0.04294478527607362
Ford,Ford Figo Petrol Titanium,2009.0,V8 cylinder ,350000.0,0.9945544554455445,0.04294478527607362
Ford,Ford Figo Petrol Titanium,2009.0,Inline 6 cylinder ,350000.0,0.9945544554455445,0.04294478527607362
Ford,Ford Figo Petrol Titanium,2009.0,Inline 3 cylinder ,350000.0,0.9945544554455445,0.04294478527607362
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2012.0,V6 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2012.0,Inline 4 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2012.0,V8 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2012.0,Inline 6 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2012.0,Inline 3 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Ford,Ford,2015.0,V6 cylinder ,275000.0,0.9975247524752475,0.03374233128834356
Ford,Ford,2015.0,Inline 4 cylinder ,275000.0,0.9975247524752475,0.03374233128834356
Ford,Ford,2015.0,V8 cylinder ,275000.0,0.9975247524752475,0.03374233128834356
Ford,Ford,2015.0,Inline 6 cylinder ,275000.0,0.9975247524752475,0.03374233128834356
Ford,Ford,2015.0,Inline 3 cylinder ,275000.0,0.9975247524752475,0.03374233128834356
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2018.0,V6 cylinder ,425000.0,0.999009900990099,0.05214723926380368
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2018.0,Inline 4 cylinder ,425000.0,0.999009900990099,0.05214723926380368
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2018.0,V8 cylinder ,425000.0,0.999009900990099,0.05214723926380368
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2018.0,Inline 6 cylinder ,425000.0,0.999009900990099,0.05214723926380368
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2018.0,Inline 3 cylinder ,425000.0,0.999009900990099,0.05214723926380368
Ford,Ford,2012.0,V6 cylinder ,150000.0,0.996039603960396,0.018404907975460124
Ford,Ford,2012.0,Inline 4 cylinder ,150000.0,0.996039603960396,0.018404907975460124
Ford,Ford,2012.0,V8 cylinder ,150000.0,0.996039603960396,0.018404907975460124
Ford,Ford,2012.0,Inline 6 cylinder ,150000.0,0.996039603960396,0.018404907975460124
Ford,Ford,2012.0,Inline 3 cylinder ,150000.0,0.996039603960396,0.018404907975460124
Ford,Ford,2015.0,V6 cylinder ,650000.0,0.9975247524752475,0.07975460122699386
Ford,Ford,2015.0,Inline 4 cylinder ,650000.0,0.9975247524752475,0.07975460122699386
Ford,Ford,2015.0,V8 cylinder ,650000.0,0.9975247524752475,0.07975460122699386
Ford,Ford,2015.0,Inline 6 cylinder ,650000.0,0.9975247524752475,0.07975460122699386
Ford,Ford,2015.0,Inline 3 cylinder ,650000.0,0.9975247524752475,0.07975460122699386
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2010.0,V6 cylinder ,110000.0,0.995049504950495,0.013496932515337423
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2010.0,Inline 4 cylinder ,110000.0,0.995049504950495,0.013496932515337423
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2010.0,V8 cylinder ,110000.0,0.995049504950495,0.013496932515337423
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2010.0,Inline 6 cylinder ,110000.0,0.995049504950495,0.013496932515337423
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2010.0,Inline 3 cylinder ,110000.0,0.995049504950495,0.013496932515337423
Ford,Ford Figo Petrol Titanium,2012.0,V6 cylinder ,120000.0,0.996039603960396,0.014723926380368098
Ford,Ford Figo Petrol Titanium,2012.0,Inline 4 cylinder ,120000.0,0.996039603960396,0.014723926380368098
Ford,Ford Figo Petrol Titanium,2012.0,V8 cylinder ,120000.0,0.996039603960396,0.014723926380368098
Ford,Ford Figo Petrol Titanium,2012.0,Inline 6 cylinder ,120000.0,0.996039603960396,0.014723926380368098
Ford,Ford Figo Petrol Titanium,2012.0,Inline 3 cylinder ,120000.0,0.996039603960396,0.014723926380368098
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2006.0,V6 cylinder ,925000.0,0.9930693069306931,0.11349693251533742
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2006.0,Inline 4 cylinder ,925000.0,0.9930693069306931,0.11349693251533742
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2006.0,V8 cylinder ,925000.0,0.9930693069306931,0.11349693251533742
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2006.0,Inline 6 cylinder ,925000.0,0.9930693069306931,0.11349693251533742
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2006.0,Inline 3 cylinder ,925000.0,0.9930693069306931,0.11349693251533742
Ford,Ford,2014.0,V6 cylinder ,150000.0,0.997029702970297,0.018404907975460124
Ford,Ford,2014.0,Inline 4 cylinder ,150000.0,0.997029702970297,0.018404907975460124
Ford,Ford,2014.0,V8 cylinder ,150000.0,0.997029702970297,0.018404907975460124
Ford,Ford,2014.0,Inline 6 cylinder ,150000.0,0.997029702970297,0.018404907975460124
Ford,Ford,2014.0,Inline 3 cylinder ,150000.0,0.997029702970297,0.018404907975460124
Ford,Ford,2013.0,V6 cylinder ,180000.0,0.9965346534653465,0.022085889570552148
Ford,Ford,2013.0,Inline 4 cylinder ,180000.0,0.9965346534653465,0.022085889570552148
Ford,Ford,2013.0,V8 cylinder ,180000.0,0.9965346534653465,0.022085889570552148
Ford,Ford,2013.0,Inline 6 cylinder ,180000.0,0.9965346534653465,0.022085889570552148
Ford,Ford,2013.0,Inline 3 cylinder ,180000.0,0.9965346534653465,0.022085889570552148
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,V6 cylinder ,550000.0,0.9985148514851485,0.06748466257668712
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,Inline 4 cylinder ,550000.0,0.9985148514851485,0.06748466257668712
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,V8 cylinder ,550000.0,0.9985148514851485,0.06748466257668712
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,Inline 6 cylinder ,550000.0,0.9985148514851485,0.06748466257668712
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,Inline 3 cylinder ,550000.0,0.9985148514851485,0.06748466257668712
Ford,Ford Figo Aspire Facelift,2011.0,V6 cylinder ,624000.0,0.9955445544554455,0.07656441717791411
Ford,Ford Figo Aspire Facelift,2011.0,Inline 4 cylinder ,624000.0,0.9955445544554455,0.07656441717791411
Ford,Ford Figo Aspire Facelift,2011.0,V8 cylinder ,624000.0,0.9955445544554455,0.07656441717791411
Ford,Ford Figo Aspire Facelift,2011.0,Inline 6 cylinder ,624000.0,0.9955445544554455,0.07656441717791411
Ford,Ford Figo Aspire Facelift,2011.0,Inline 3 cylinder ,624000.0,0.9955445544554455,0.07656441717791411
Ford,Hyundai,2013.0,V6 cylinder ,325000.0,0.9965346534653465,0.03987730061349693
Ford,Hyundai,2013.0,Inline 4 cylinder ,325000.0,0.9965346534653465,0.03987730061349693
Ford,Hyundai,2013.0,V8 cylinder ,325000.0,0.9965346534653465,0.03987730061349693
Ford,Hyundai,2013.0,Inline 6 cylinder ,325000.0,0.9965346534653465,0.03987730061349693
Ford,Hyundai,2013.0,Inline 3 cylinder ,325000.0,0.9965346534653465,0.03987730061349693
Ford,Hyundai,2013.0,V6 cylinder ,400000.0,0.9965346534653465,0.049079754601226995
Ford,Hyundai,2013.0,Inline 4 cylinder ,400000.0,0.9965346534653465,0.049079754601226995
Ford,Hyundai,2013.0,V8 cylinder ,400000.0,0.9965346534653465,0.049079754601226995
Ford,Hyundai,2013.0,Inline 6 cylinder ,400000.0,0.9965346534653465,0.049079754601226995
Ford,Hyundai,2013.0,Inline 3 cylinder ,400000.0,0.9965346534653465,0.049079754601226995
Ford,Ford,2015.0,V6 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Ford,Ford,2015.0,Inline 4 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Ford,Ford,2015.0,V8 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Ford,Ford,2015.0,Inline 6 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Ford,Ford,2015.0,Inline 3 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Ford,Ford Endeavour 4x4 XLT,2012.0,V6 cylinder ,275000.0,0.996039603960396,0.03374233128834356
Ford,Ford Endeavour 4x4 XLT,2012.0,Inline 4 cylinder ,275000.0,0.996039603960396,0.03374233128834356
Ford,Ford Endeavour 4x4 XLT,2012.0,V8 cylinder ,275000.0,0.996039603960396,0.03374233128834356
Ford,Ford Endeavour 4x4 XLT,2012.0,Inline 6 cylinder ,275000.0,0.996039603960396,0.03374233128834356
Ford,Ford Endeavour 4x4 XLT,2012.0,Inline 3 cylinder ,275000.0,0.996039603960396,0.03374233128834356
Gmc,Hyundai,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Gmc,Hyundai,2013.0,V8 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Gmc,Hyundai,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda Amaze S i-Dtech,2019.0,V6 cylinder ,315000.0,0.9995049504950495,0.03865030674846626
Honda,Honda Amaze S i-Dtech,2019.0,Inline 4 cylinder ,315000.0,0.9995049504950495,0.03865030674846626
Honda,Honda Amaze S i-Dtech,2019.0,Inline 3 cylinder ,315000.0,0.9995049504950495,0.03865030674846626
Honda,Honda,2015.0,V6 cylinder ,550000.0,0.9975247524752475,0.06748466257668712
Honda,Honda,2015.0,Inline 4 cylinder ,550000.0,0.9975247524752475,0.06748466257668712
Honda,Honda,2015.0,Inline 3 cylinder ,550000.0,0.9975247524752475,0.06748466257668712
Honda,Honda Amaze V CVT Petrol BSIV,2018.0,V6 cylinder ,725000.0,0.999009900990099,0.08895705521472393
Honda,Honda Amaze V CVT Petrol BSIV,2018.0,Inline 4 cylinder ,725000.0,0.999009900990099,0.08895705521472393
Honda,Honda Amaze V CVT Petrol BSIV,2018.0,Inline 3 cylinder ,725000.0,0.999009900990099,0.08895705521472393
Honda,Honda,2015.0,V6 cylinder ,600000.0,0.9975247524752475,0.0736196319018405
Honda,Honda,2015.0,Inline 4 cylinder ,600000.0,0.9975247524752475,0.0736196319018405
Honda,Honda,2015.0,Inline 3 cylinder ,600000.0,0.9975247524752475,0.0736196319018405
Honda,Honda Amaze VX Petrol BSIV,2017.0,V6 cylinder ,690000.0,0.9985148514851485,0.08466257668711656
Honda,Honda Amaze VX Petrol BSIV,2017.0,Inline 4 cylinder ,690000.0,0.9985148514851485,0.08466257668711656
Honda,Honda Amaze VX Petrol BSIV,2017.0,Inline 3 cylinder ,690000.0,0.9985148514851485,0.08466257668711656
Honda,Honda,2014.0,V6 cylinder ,639000.0,0.997029702970297,0.07840490797546013
Honda,Honda,2014.0,Inline 4 cylinder ,639000.0,0.997029702970297,0.07840490797546013
Honda,Honda,2014.0,Inline 3 cylinder ,639000.0,0.997029702970297,0.07840490797546013
Honda,Honda,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda,2013.0,Inline 3 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Hyundai,2013.0,V6 cylinder ,600000.0,0.9965346534653465,0.0736196319018405
Honda,Hyundai,2013.0,Inline 4 cylinder ,600000.0,0.9965346534653465,0.0736196319018405
Honda,Hyundai,2013.0,Inline 3 cylinder ,600000.0,0.9965346534653465,0.0736196319018405
Honda,Honda Accord 2.4 MT,2012.0,V6 cylinder ,350000.0,0.996039603960396,0.04294478527607362
Honda,Honda Accord 2.4 MT,2012.0,Inline 4 cylinder ,350000.0,0.996039603960396,0.04294478527607362
Honda,Honda Accord 2.4 MT,2012.0,Inline 3 cylinder ,350000.0,0.996039603960396,0.04294478527607362
Honda,Honda City i-VTEC SV,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City i-VTEC SV,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City i-VTEC SV,2013.0,Inline 3 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda Civic 1.8 V AT,2007.0,V6 cylinder ,210000.0,0.9935643564356436,0.025766871165644172
Honda,Honda Civic 1.8 V AT,2007.0,Inline 4 cylinder ,210000.0,0.9935643564356436,0.025766871165644172
Honda,Honda Civic 1.8 V AT,2007.0,Inline 3 cylinder ,210000.0,0.9935643564356436,0.025766871165644172
Honda,Honda Brio S MT,2007.0,V6 cylinder ,371000.0,0.9935643564356436,0.045521472392638034
Honda,Honda Brio S MT,2007.0,Inline 4 cylinder ,371000.0,0.9935643564356436,0.045521472392638034
Honda,Honda Brio S MT,2007.0,Inline 3 cylinder ,371000.0,0.9935643564356436,0.045521472392638034
Honda,Honda,2014.0,V6 cylinder ,600000.0,0.997029702970297,0.0736196319018405
Honda,Honda,2014.0,Inline 4 cylinder ,600000.0,0.997029702970297,0.0736196319018405
Honda,Honda,2014.0,Inline 3 cylinder ,600000.0,0.997029702970297,0.0736196319018405
Honda,Honda,2014.0,V6 cylinder ,225000.0,0.997029702970297,0.027607361963190184
Honda,Honda,2014.0,Inline 4 cylinder ,225000.0,0.997029702970297,0.027607361963190184
Honda,Honda,2014.0,Inline 3 cylinder ,225000.0,0.997029702970297,0.027607361963190184
Honda,Hyundai,2015.0,V6 cylinder ,409999.0,0.9975247524752475,0.050306625766871164
Honda,Hyundai,2015.0,Inline 4 cylinder ,409999.0,0.9975247524752475,0.050306625766871164
Honda,Hyundai,2015.0,Inline 3 cylinder ,409999.0,0.9975247524752475,0.050306625766871164
Honda,Honda,2013.0,V6 cylinder ,520000.0,0.9965346534653465,0.0638036809815951
Honda,Honda,2013.0,Inline 4 cylinder ,520000.0,0.9965346534653465,0.0638036809815951
Honda,Honda,2013.0,Inline 3 cylinder ,520000.0,0.9965346534653465,0.0638036809815951
Honda,Honda City VX MT,2016.0,V6 cylinder ,350000.0,0.998019801980198,0.04294478527607362
Honda,Honda City VX MT,2016.0,Inline 4 cylinder ,350000.0,0.998019801980198,0.04294478527607362
Honda,Honda City VX MT,2016.0,Inline 3 cylinder ,350000.0,0.998019801980198,0.04294478527607362
Honda,Honda City 1.5 EXI,2009.0,V6 cylinder ,100000.0,0.9945544554455445,0.012269938650306749
Honda,Honda City 1.5 EXI,2009.0,Inline 4 cylinder ,100000.0,0.9945544554455445,0.012269938650306749
Honda,Honda City 1.5 EXI,2009.0,Inline 3 cylinder ,100000.0,0.9945544554455445,0.012269938650306749
Honda,Honda,2014.0,V6 cylinder ,311000.0,0.997029702970297,0.038159509202453985
Honda,Honda,2014.0,Inline 4 cylinder ,311000.0,0.997029702970297,0.038159509202453985
Honda,Honda,2014.0,Inline 3 cylinder ,311000.0,0.997029702970297,0.038159509202453985
Honda,Honda Amaze VX Diesel BSIV,2017.0,V6 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda Amaze VX Diesel BSIV,2017.0,Inline 4 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda Amaze VX Diesel BSIV,2017.0,Inline 3 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda,2015.0,V6 cylinder ,875000.0,0.9975247524752475,0.10736196319018405
Honda,Honda,2015.0,Inline 4 cylinder ,875000.0,0.9975247524752475,0.10736196319018405
Honda,Honda,2015.0,Inline 3 cylinder ,875000.0,0.9975247524752475,0.10736196319018405
Honda,Honda City i-DTEC V,2012.0,V6 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda City i-DTEC V,2012.0,Inline 4 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda City i-DTEC V,2012.0,Inline 3 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda,2013.0,V6 cylinder ,775000.0,0.9965346534653465,0.0950920245398773
Honda,Honda,2013.0,Inline 4 cylinder ,775000.0,0.9965346534653465,0.0950920245398773
Honda,Honda,2013.0,Inline 3 cylinder ,775000.0,0.9965346534653465,0.0950920245398773
Honda,Honda Civic 1.8 V AT,2006.0,V6 cylinder ,200000.0,0.9930693069306931,0.024539877300613498
Honda,Honda Civic 1.8 V AT,2006.0,Inline 4 cylinder ,200000.0,0.9930693069306931,0.024539877300613498
Honda,Honda Civic 1.8 V AT,2006.0,Inline 3 cylinder ,200000.0,0.9930693069306931,0.024539877300613498
Honda,Honda Amaze S i-Dtech,2019.0,V6 cylinder ,310000.0,0.9995049504950495,0.03803680981595092
Honda,Honda Amaze S i-Dtech,2019.0,Inline 4 cylinder ,310000.0,0.9995049504950495,0.03803680981595092
Honda,Honda Amaze S i-Dtech,2019.0,Inline 3 cylinder ,310000.0,0.9995049504950495,0.03803680981595092
Honda,Honda Jazz 1.5 VX i DTEC,2017.0,V6 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda Jazz 1.5 VX i DTEC,2017.0,Inline 4 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda Jazz 1.5 VX i DTEC,2017.0,Inline 3 cylinder ,790000.0,0.9985148514851485,0.09693251533742331
Honda,Honda,2011.0,V6 cylinder ,495000.0,0.9955445544554455,0.06073619631901841
Honda,Honda,2011.0,Inline 4 cylinder ,495000.0,0.9955445544554455,0.06073619631901841
Honda,Honda,2011.0,Inline 3 cylinder ,495000.0,0.9955445544554455,0.06073619631901841
Honda,Honda Brio 1.2 VX MT,2012.0,V6 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda Brio 1.2 VX MT,2012.0,Inline 4 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda Brio 1.2 VX MT,2012.0,Inline 3 cylinder ,564533.0262184618,0.996039603960396,0.06926785597772538
Honda,Honda Amaze S i-Dtech,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda Amaze S i-Dtech,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda Amaze S i-Dtech,2013.0,Inline 3 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda,2015.0,V6 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Honda,Honda,2015.0,Inline 4 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Honda,Honda,2015.0,Inline 3 cylinder ,350000.0,0.9975247524752475,0.04294478527607362
Honda,Honda City i DTEC VX,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City i DTEC VX,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City i DTEC VX,2013.0,Inline 3 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda,2013.0,V6 cylinder ,425000.0,0.9965346534653465,0.05214723926380368
Honda,Honda,2013.0,Inline 4 cylinder ,425000.0,0.9965346534653465,0.05214723926380368
Honda,Honda,2013.0,Inline 3 cylinder ,425000.0,0.9965346534653465,0.05214723926380368
Honda,Honda City E,2019.0,V6 cylinder ,380000.0,0.9995049504950495,0.046625766871165646
Honda,Honda City E,2019.0,Inline 4 cylinder ,380000.0,0.9995049504950495,0.046625766871165646
Honda,Honda City E,2019.0,Inline 3 cylinder ,380000.0,0.9995049504950495,0.046625766871165646
Honda,Honda Brio S Option AT,2012.0,V6 cylinder ,285000.0,0.996039603960396,0.03496932515337423
Honda,Honda Brio S Option AT,2012.0,Inline 4 cylinder ,285000.0,0.996039603960396,0.03496932515337423
Honda,Honda Brio S Option AT,2012.0,Inline 3 cylinder ,285000.0,0.996039603960396,0.03496932515337423
Honda,Honda City V MT,2005.0,V6 cylinder ,930000.0,0.9925742574257426,0.11411042944785275
Honda,Honda City V MT,2005.0,Inline 4 cylinder ,930000.0,0.9925742574257426,0.11411042944785275
Honda,Honda City V MT,2005.0,Inline 3 cylinder ,930000.0,0.9925742574257426,0.11411042944785275
Honda,Honda Amaze VX i-VTEC,2017.0,V6 cylinder ,680000.0,0.9985148514851485,0.0834355828220859
Honda,Honda Amaze VX i-VTEC,2017.0,Inline 4 cylinder ,680000.0,0.9985148514851485,0.0834355828220859
Honda,Honda Amaze VX i-VTEC,2017.0,Inline 3 cylinder ,680000.0,0.9985148514851485,0.0834355828220859
Honda,Honda City i DTEC VX,2006.0,V6 cylinder ,675000.0,0.9930693069306931,0.08282208588957055
Honda,Honda City i DTEC VX,2006.0,Inline 4 cylinder ,675000.0,0.9930693069306931,0.08282208588957055
Honda,Honda City i DTEC VX,2006.0,Inline 3 cylinder ,675000.0,0.9930693069306931,0.08282208588957055
Honda,Honda,2015.0,V6 cylinder ,400000.0,0.9975247524752475,0.049079754601226995
Honda,Honda,2015.0,Inline 4 cylinder ,400000.0,0.9975247524752475,0.049079754601226995
Honda,Honda,2015.0,Inline 3 cylinder ,400000.0,0.9975247524752475,0.049079754601226995
Honda,Honda City S,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City S,2013.0,Inline 4 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda City S,2013.0,Inline 3 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
Honda,Honda Brio 1.2 E MT,2011.0,V6 cylinder ,350000.0,0.9955445544554455,0.04294478527607362
Honda,Honda Brio 1.2 E MT,2011.0,Inline 4 cylinder ,350000.0,0.9955445544554455,0.04294478527607362
Honda,Honda Brio 1.2 E MT,2011.0,Inline 3 cylinder ,350000.0,0.9955445544554455,0.04294478527607362
Honda,Honda Brio E MT,2009.0,V6 cylinder ,260000.0,0.9945544554455445,0.03190184049079755
Honda,Honda Brio E MT,2009.0,Inline 4 cylinder ,260000.0,0.9945544554455445,0.03190184049079755
Honda,Honda Brio E MT,2009.0,Inline 3 cylinder ,260000.0,0.9945544554455445,0.03190184049079755
Honda,Honda Amaze VX Diesel BSIV,2017.0,V6 cylinder ,780000.0,0.9985148514851485,0.09570552147239264
Honda,Honda Amaze VX Diesel BSIV,2017.0,Inline 4 cylinder ,780000.0,0.9985148514851485,0.09570552147239264
Honda,Honda Amaze VX Diesel BSIV,2017.0,Inline 3 cylinder ,780000.0,0.9985148514851485,0.09570552147239264
Honda,Honda Amaze S i-Vtech,2008.0,V6 cylinder ,490000.0,0.994059405940594,0.06012269938650307
Honda,Honda Amaze S i-Vtech,2008.0,Inline 4 cylinder ,490000.0,0.994059405940594,0.06012269938650307
Honda,Honda Amaze S i-Vtech,2008.0,Inline 3 cylinder ,490000.0,0.994059405940594,0.06012269938650307
Honda,Honda City i VTEC SV,2009.0,V6 cylinder ,620000.0,0.9945544554455445,0.07607361963190185
Honda,Honda City i VTEC SV,2009.0,Inline 4 cylinder ,620000.0,0.9945544554455445,0.07607361963190185
Honda,Honda City i VTEC SV,2009.0,Inline 3 cylinder ,620000.0,0.9945544554455445,0.07607361963190185
Honda,Honda Mobilio V i VTEC,2016.0,V6 cylinder ,600000.0,0.998019801980198,0.0736196319018405
Honda,Honda Mobilio V i VTEC,2016.0,Inline 4 cylinder ,600000.0,0.998019801980198,0.0736196319018405
Honda,Honda Mobilio V i VTEC,2016.0,Inline 3 cylinder ,600000.0,0.998019801980198,0.0736196319018405
Honda,Honda City i DTEC V,2005.0,V6 cylinder ,560000.0,0.9925742574257426,0.0687116564417178
Honda,Honda City i DTEC V,2005.0,Inline 4 cylinder ,560000.0,0.9925742574257426,0.0687116564417178
Honda,Honda City i DTEC V,2005.0,Inline 3 cylinder ,560000.0,0.9925742574257426,0.0687116564417178
Honda,Honda,2014.0,V6 cylinder ,450000.0,0.997029702970297,0.05521472392638037
Honda,Honda,2014.0,Inline 4 cylinder ,450000.0,0.997029702970297,0.05521472392638037
Honda,Honda,2014.0,Inline 3 cylinder ,450000.0,0.997029702970297,0.05521472392638037
Honda,Honda City i-VTEC CVT ZX,2013.0,V6 cylinder ,564533.0262184618,0.9965346534653465,0.06926785597772538
